tmed,prec,tmin,tmax,velmedia,Year,Month,Day,hr,ID,Fire
7.8,0,2.3,13.4,1.7,2001.0,11.0,19.0,75.0,0.0,0.0
10.6,0,4.6,16.6,1.9,2001.0,11.0,20.0,75.0,0.0,0.0
6.8,0,1.1,12.5,1.7,2001.0,11.0,21.0,75.0,0.0,0.0
6.7,0,1.0,12.4,2.2,2001.0,11.0,22.0,75.0,0.0,0.0
8.2,0,1.0,15.4,1.7,2001.0,11.0,23.0,75.0,0.0,0.0
7.4,0,1.0,13.7,1.9,2001.0,11.0,24.0,75.0,0.0,0.0
7.2,1,1.1,13.2,0.8,2001.0,11.0,25.0,75.0,0.0,0.0
8.9,1,6.2,11.6,1.9,2001.0,11.0,26.0,75.0,0.0,0.0
8.8,0,5.5,12.0,1.4,2001.0,11.0,27.0,75.0,0.0,0.0
11.6,0,7.6,15.6,1.4,2001.0,11.0,28.0,75.0,0.0,0.0
12.8,0,10.3,15.3,1.9,2001.0,11.0,29.0,75.0,0.0,0.0
12.9,0,11.2,14.6,3.9,2001.0,11.0,30.0,75.0,0.0,0.0
11.6,1,10.7,12.4,2.5,2001.0,12.0,1.0,74.0,0.0,0.0
11.6,1,10.3,13.0,3.6,2001.0,12.0,2.0,74.0,0.0,0.0
12.2,0,9.0,15.5,1.9,2001.0,12.0,3.0,74.0,0.0,0.0
12.5,0,10.0,15.0,3.1,2001.0,12.0,4.0,74.0,0.0,0.0
14.1,0,12.6,15.6,2.2,2001.0,12.0,5.0,74.0,0.0,0.0
11.1,0,6.1,16.1,0.8,2001.0,12.0,6.0,74.0,0.0,0.0
8.4,0,3.4,13.4,0.8,2001.0,12.0,7.0,74.0,0.0,0.0
7.6,0,1.6,13.7,0.8,2001.0,12.0,8.0,74.0,0.0,0.0
7.4,0,1.8,13.0,0.8,2001.0,12.0,9.0,74.0,0.0,0.0
10.0,0,4.2,15.8,3.3,2001.0,12.0,10.0,74.0,0.0,0.0
8.0,0,2.8,13.1,1.4,2001.0,12.0,11.0,74.0,0.0,0.0
6.8,0,0.2,13.3,1.7,2001.0,12.0,12.0,74.0,0.0,0.0
6.2,0,-0.5,12.8,1.4,2001.0,12.0,13.0,74.0,0.0,0.0
5.6,0,-0.7,11.8,1.9,2001.0,12.0,14.0,74.0,0.0,0.0
4.2,0,-0.6,9.0,1.4,2001.0,12.0,15.0,74.0,0.0,0.0
3.4,0,-2.6,9.5,2.8,2001.0,12.0,16.0,74.0,0.0,0.0
4.0,0,-1.9,9.8,0.6,2001.0,12.0,17.0,74.0,0.0,0.0
4.0,0,-2.0,10.0,1.1,2001.0,12.0,18.0,74.0,0.0,0.0
4.4,0,-2.3,11.1,1.7,2001.0,12.0,19.0,74.0,0.0,0.0
4.0,0,-1.0,9.0,3.1,2001.0,12.0,20.0,74.0,0.0,0.0
4.2,0,-2.0,10.3,1.7,2001.0,12.0,21.0,74.0,0.0,0.0
2.5,0,-4.6,9.6,2.2,2001.0,12.0,22.0,74.0,0.0,0.0
3.8,0,-1.8,9.3,3.6,2001.0,12.0,23.0,74.0,0.0,0.0
4.2,0,-1.4,9.8,2.2,2001.0,12.0,24.0,74.0,0.0,0.0
2.6,1,-4.7,10.0,1.7,2001.0,12.0,25.0,74.0,0.0,0.0
8.2,0,5.5,10.8,0.8,2001.0,12.0,26.0,74.0,0.0,0.0
7.6,0,4.4,10.9,2.2,2001.0,12.0,27.0,74.0,0.0,0.0
8.7,0,6.6,10.8,4.2,2001.0,12.0,28.0,74.0,0.0,0.0
10.6,0,8.9,12.4,7.2,2001.0,12.0,29.0,74.0,0.0,0.0
13.6,1,11.5,15.7,5.3,2001.0,12.0,30.0,74.0,0.0,0.0
13.4,1,11.4,15.4,0.8,2001.0,12.0,31.0,74.0,0.0,0.0
14.4,1,11.6,17.1,3.6,2002.0,1.0,1.0,76.0,0.0,0.0
13.9,1,12.2,15.6,6.7,2002.0,1.0,2.0,76.0,0.0,0.0
9.6,1,6.3,13.0,3.1,2002.0,1.0,3.0,76.0,0.0,0.0
9.1,0,3.3,14.9,1.9,2002.0,1.0,4.0,76.0,0.0,0.0
9.6,0,4.9,14.4,1.9,2002.0,1.0,5.0,76.0,0.0,0.0
8.6,0,3.7,13.6,0.8,2002.0,1.0,6.0,76.0,0.0,0.0
8.9,0,4.1,13.7,0.8,2002.0,1.0,7.0,76.0,0.0,0.0
7.5,1,4.4,10.6,0.6,2002.0,1.0,8.0,76.0,0.0,0.0
9.2,0,6.0,12.4,1.7,2002.0,1.0,9.0,76.0,0.0,0.0
9.0,0,5.9,12.1,2.5,2002.0,1.0,10.0,76.0,0.0,0.0
10.6,0,5.2,15.9,2.5,2002.0,1.0,11.0,76.0,0.0,0.0
12.3,0,10.5,14.1,4.4,2002.0,1.0,12.0,76.0,0.0,0.0
12.8,1,9.7,16.0,0.8,2002.0,1.0,13.0,76.0,0.0,0.0
11.4,1,8.3,14.6,1.4,2002.0,1.0,14.0,76.0,0.0,0.0
8.4,1,4.4,12.5,1.7,2002.0,1.0,15.0,76.0,0.0,0.0
8.4,0,4.6,12.2,0.6,2002.0,1.0,16.0,76.0,0.0,0.0
9.3,1,5.2,13.4,2.5,2002.0,1.0,17.0,76.0,0.0,0.0
8.4,1,4.8,11.9,3.9,2002.0,1.0,18.0,76.0,0.0,0.0
8.8,0,4.0,13.5,1.7,2002.0,1.0,19.0,76.0,0.0,0.0
8.9,0,4.0,13.8,6.4,2002.0,1.0,20.0,76.0,0.0,0.0
11.1,1,7.8,14.4,6.4,2002.0,1.0,21.0,76.0,0.0,0.0
11.0,1,6.8,15.2,4.2,2002.0,1.0,22.0,76.0,0.0,0.0
12.0,1,9.4,14.6,12.2,2002.0,1.0,23.0,76.0,0.0,0.0
11.4,0,8.4,14.4,2.8,2002.0,1.0,24.0,76.0,0.0,0.0
13.4,0,11.5,15.2,6.4,2002.0,1.0,25.0,76.0,0.0,0.0
14.0,0,12.3,15.6,10.3,2002.0,1.0,26.0,76.0,0.0,0.0
16.0,0,13.8,18.2,7.5,2002.0,1.0,27.0,76.0,0.0,0.0
13.4,0,8.9,18.0,2.2,2002.0,1.0,28.0,76.0,0.0,0.0
12.4,0,8.5,16.2,4.4,2002.0,1.0,29.0,76.0,0.0,0.0
13.1,1,10.0,16.2,3.9,2002.0,1.0,30.0,76.0,0.0,0.0
10.1,0,6.3,13.9,5.0,2002.0,1.0,31.0,76.0,0.0,0.0
14.0,0,12.4,15.6,10.6,2002.0,2.0,1.0,75.0,0.0,0.0
13.8,1,11.2,16.4,10.8,2002.0,2.0,2.0,75.0,0.0,0.0
9.9,1,7.6,12.2,4.7,2002.0,2.0,3.0,75.0,0.0,0.0
13.1,1,9.4,16.8,8.9,2002.0,2.0,4.0,75.0,0.0,0.0
11.8,1,8.2,15.3,9.2,2002.0,2.0,5.0,75.0,0.0,0.0
11.0,1,9.1,13.0,3.1,2002.0,2.0,6.0,75.0,0.0,0.0
12.8,0,11.0,14.5,2.5,2002.0,2.0,7.0,75.0,0.0,0.0
13.4,0,11.0,15.8,2.5,2002.0,2.0,8.0,75.0,0.0,0.0
11.0,1,7.4,14.6,3.6,2002.0,2.0,9.0,75.0,0.0,0.0
11.9,0,6.9,16.9,2.5,2002.0,2.0,10.0,75.0,0.0,0.0
12.8,0,10.0,15.7,6.1,2002.0,2.0,11.0,75.0,0.0,0.0
14.4,0,11.2,17.7,7.2,2002.0,2.0,12.0,75.0,0.0,0.0
10.8,1,7.2,14.4,4.2,2002.0,2.0,13.0,75.0,0.0,0.0
7.4,0,2.8,12.1,5.3,2002.0,2.0,14.0,75.0,0.0,0.0
7.3,0,3.2,11.4,3.1,2002.0,2.0,15.0,75.0,0.0,0.0
7.4,0,2.4,12.5,3.1,2002.0,2.0,16.0,75.0,0.0,0.0
6.2,0,-0.3,12.8,3.3,2002.0,2.0,17.0,75.0,0.0,0.0
7.6,0,3.2,12.0,4.7,2002.0,2.0,18.0,75.0,0.0,0.0
6.7,0,1.0,12.4,2.8,2002.0,2.0,19.0,75.0,0.0,0.0
9.4,1,6.3,12.4,5.6,2002.0,2.0,20.0,75.0,0.0,0.0
10.0,0,6.5,13.5,3.1,2002.0,2.0,21.0,75.0,0.0,0.0
9.2,1,5.7,12.6,1.4,2002.0,2.0,22.0,75.0,0.0,0.0
11.8,0,9.8,13.8,3.3,2002.0,2.0,23.0,75.0,0.0,0.0
9.8,0,6.3,13.2,1.9,2002.0,2.0,24.0,75.0,0.0,0.0
9.8,0,6.2,13.4,3.9,2002.0,2.0,25.0,75.0,0.0,0.0
12.8,1,11.1,14.5,9.7,2002.0,2.0,26.0,75.0,0.0,0.0
10.4,1,7.6,13.2,4.7,2002.0,2.0,27.0,75.0,0.0,0.0
8.4,1,5.1,11.7,2.5,2002.0,2.0,28.0,75.0,0.0,0.0
7.1,1,3.7,10.5,3.3,2002.0,3.0,1.0,70.0,0.0,0.0
7.3,0,2.6,12.0,3.6,2002.0,3.0,2.0,70.0,0.0,0.0
6.6,0,1.7,11.6,5.3,2002.0,3.0,3.0,70.0,0.0,0.0
10.8,0,5.9,15.6,2.2,2002.0,3.0,4.0,70.0,0.0,1.0
11.1,0,9.2,13.0,4.2,2002.0,3.0,5.0,70.0,0.0,0.0
10.6,0,8.2,13.1,1.9,2002.0,3.0,6.0,70.0,0.0,0.0
11.1,0,7.8,14.4,3.9,2002.0,3.0,7.0,70.0,0.0,0.0
10.2,0,3.3,17.0,2.2,2002.0,3.0,8.0,70.0,0.0,1.0
10.0,0,6.4,13.6,5.0,2002.0,3.0,9.0,70.0,0.0,0.0
7.2,0,1.3,13.2,2.5,2002.0,3.0,10.0,70.0,0.0,0.0
10.9,1,8.1,13.7,3.3,2002.0,3.0,11.0,70.0,0.0,0.0
11.6,1,9.0,14.2,3.6,2002.0,3.0,12.0,70.0,0.0,0.0
11.0,0,7.9,14.2,3.1,2002.0,3.0,13.0,70.0,0.0,0.0
11.0,1,8.0,13.9,3.3,2002.0,3.0,14.0,70.0,0.0,0.0
10.7,1,8.2,13.2,3.1,2002.0,3.0,15.0,70.0,0.0,0.0
9.8,0,6.2,13.3,5.3,2002.0,3.0,16.0,70.0,0.0,0.0
12.0,1,9.8,14.2,5.0,2002.0,3.0,17.0,70.0,0.0,0.0
14.8,1,12.3,17.2,10.0,2002.0,3.0,18.0,70.0,0.0,0.0
15.3,0,13.6,17.0,5.3,2002.0,3.0,19.0,70.0,0.0,0.0
17.8,0,13.6,22.1,4.4,2002.0,3.0,20.0,70.0,0.0,0.0
14.6,0,10.1,19.2,0.8,2002.0,3.0,21.0,70.0,0.0,0.0
16.5,0,7.0,26.0,0.0,2002.0,3.0,22.0,70.0,0.0,0.0
19.2,0,11.5,26.8,1.1,2002.0,3.0,23.0,70.0,0.0,0.0
12.4,0,7.9,17.0,1.9,2002.0,3.0,24.0,70.0,0.0,0.0
12.3,0,6.8,17.8,5.3,2002.0,3.0,25.0,70.0,0.0,0.0
12.2,0,3.8,20.6,1.9,2002.0,3.0,26.0,70.0,0.0,0.0
12.9,0,5.0,20.8,2.2,2002.0,3.0,27.0,70.0,0.0,0.0
12.3,0,6.4,18.2,1.9,2002.0,3.0,28.0,70.0,0.0,0.0
11.0,0,5.4,16.5,3.1,2002.0,3.0,29.0,70.0,0.0,0.0
12.0,0,7.8,16.2,2.8,2002.0,3.0,30.0,70.0,0.0,0.0
10.2,0,6.3,14.1,2.5,2002.0,3.0,31.0,70.0,0.0,0.0
12.2,0,9.6,14.9,2.5,2002.0,4.0,1.0,73.0,0.0,0.0
9.1,1,5.8,12.4,3.6,2002.0,4.0,2.0,73.0,0.0,0.0
8.4,1,5.4,11.5,4.2,2002.0,4.0,3.0,73.0,0.0,0.0
9.2,0,3.1,15.2,2.2,2002.0,4.0,4.0,73.0,0.0,0.0
9.3,1,7.3,11.3,3.3,2002.0,4.0,5.0,73.0,0.0,0.0
9.6,1,5.6,13.5,1.9,2002.0,4.0,6.0,73.0,0.0,0.0
9.2,0,5.2,13.1,0.8,2002.0,4.0,7.0,73.0,0.0,0.0
14.4,0,10.4,18.4,3.9,2002.0,4.0,8.0,73.0,0.0,0.0
12.2,0,7.8,16.5,4.2,2002.0,4.0,9.0,73.0,0.0,0.0
10.0,1,5.8,14.2,3.3,2002.0,4.0,10.0,73.0,0.0,0.0
8.2,1,6.0,10.4,5.3,2002.0,4.0,11.0,73.0,0.0,0.0
10.2,0,8.3,12.2,6.1,2002.0,4.0,12.0,73.0,0.0,1.0
8.2,0,3.4,13.1,3.6,2002.0,4.0,13.0,73.0,0.0,0.0
9.3,0,5.8,12.8,1.4,2002.0,4.0,14.0,73.0,0.0,0.0
11.2,0,7.2,15.1,3.3,2002.0,4.0,15.0,73.0,0.0,0.0
9.8,0,4.1,15.4,3.3,2002.0,4.0,16.0,73.0,0.0,0.0
11.0,1,8.2,13.7,2.5,2002.0,4.0,17.0,73.0,0.0,0.0
10.8,0,6.2,15.4,2.5,2002.0,4.0,18.0,73.0,0.0,0.0
10.8,0,5.1,16.4,3.1,2002.0,4.0,19.0,73.0,0.0,0.0
11.8,0,5.6,18.0,2.8,2002.0,4.0,20.0,73.0,0.0,0.0
11.6,0,6.4,16.8,1.9,2002.0,4.0,21.0,73.0,0.0,0.0
16.2,0,6.4,26.0,2.2,2002.0,4.0,22.0,73.0,0.0,1.0
17.5,0,7.6,27.4,2.2,2002.0,4.0,23.0,73.0,0.0,0.0
17.6,0,10.4,24.8,3.3,2002.0,4.0,24.0,73.0,0.0,0.0
14.4,0,12.4,16.4,2.5,2002.0,4.0,25.0,73.0,0.0,0.0
15.2,0,10.6,19.8,2.2,2002.0,4.0,26.0,73.0,0.0,0.0
12.4,0,9.0,15.8,2.5,2002.0,4.0,27.0,73.0,0.0,0.0
13.6,1,11.2,16.0,4.7,2002.0,4.0,28.0,73.0,0.0,0.0
12.1,0,7.9,16.3,1.7,2002.0,4.0,29.0,73.0,0.0,0.0
11.3,1,5.9,16.7,5.8,2002.0,4.0,30.0,73.0,0.0,0.0
11.6,1,9.1,14.2,4.7,2002.0,5.0,1.0,72.0,0.0,0.0
11.2,1,9.1,13.2,5.6,2002.0,5.0,2.0,72.0,0.0,0.0
10.6,0,6.4,14.8,3.6,2002.0,5.0,3.0,72.0,0.0,0.0
10.6,1,7.0,14.3,2.2,2002.0,5.0,4.0,72.0,0.0,0.0
13.2,0,10.1,16.4,3.9,2002.0,5.0,5.0,72.0,0.0,0.0
12.0,0,9.0,15.1,5.0,2002.0,5.0,6.0,72.0,0.0,0.0
14.0,0,10.0,18.0,6.4,2002.0,5.0,7.0,72.0,0.0,0.0
12.7,0,11.2,14.2,5.0,2002.0,5.0,8.0,72.0,0.0,0.0
13.6,0,11.3,16.0,3.6,2002.0,5.0,9.0,72.0,0.0,0.0
12.2,1,10.6,13.7,3.1,2002.0,5.0,10.0,72.0,0.0,0.0
12.6,0,9.5,15.6,1.9,2002.0,5.0,11.0,72.0,0.0,0.0
13.6,1,10.3,16.8,8.1,2002.0,5.0,12.0,72.0,0.0,0.0
14.4,1,11.0,17.7,8.6,2002.0,5.0,13.0,72.0,0.0,0.0
14.3,0,9.4,19.2,3.3,2002.0,5.0,14.0,72.0,0.0,0.0
16.8,0,11.3,22.3,2.2,2002.0,5.0,15.0,72.0,0.0,0.0
17.3,1,12.1,22.5,2.5,2002.0,5.0,16.0,72.0,0.0,0.0
14.6,1,12.2,17.1,3.3,2002.0,5.0,17.0,72.0,0.0,0.0
14.8,0,10.7,19.0,3.9,2002.0,5.0,18.0,72.0,0.0,0.0
18.0,0,13.2,22.7,2.2,2002.0,5.0,19.0,72.0,0.0,0.0
15.2,1,12.0,18.3,4.4,2002.0,5.0,20.0,72.0,0.0,0.0
14.3,1,12.0,16.6,9.2,2002.0,5.0,21.0,72.0,0.0,0.0
13.3,1,10.6,16.0,4.7,2002.0,5.0,22.0,72.0,0.0,0.0
14.2,0,10.2,18.3,5.3,2002.0,5.0,23.0,72.0,0.0,0.0
14.6,1,12.3,17.0,5.0,2002.0,5.0,24.0,72.0,0.0,0.0
14.3,1,11.4,17.2,3.9,2002.0,5.0,25.0,72.0,0.0,0.0
13.6,1,11.2,16.0,5.0,2002.0,5.0,26.0,72.0,0.0,0.0
13.2,0,10.3,16.1,3.3,2002.0,5.0,27.0,72.0,0.0,0.0
11.5,1,8.8,14.2,4.2,2002.0,5.0,28.0,72.0,0.0,0.0
11.4,0,6.3,16.4,3.9,2002.0,5.0,29.0,72.0,0.0,0.0
13.9,0,6.3,21.5,3.6,2002.0,5.0,30.0,72.0,0.0,0.0
17.2,0,9.5,24.8,1.4,2002.0,5.0,31.0,72.0,0.0,0.0
16.2,0,14.2,18.3,2.5,2002.0,6.0,1.0,79.0,0.0,0.0
15.0,0,13.5,16.6,3.1,2002.0,6.0,2.0,79.0,0.0,0.0
14.4,0,13.4,15.4,2.5,2002.0,6.0,3.0,79.0,0.0,0.0
13.4,1,11.1,15.8,4.2,2002.0,6.0,4.0,79.0,0.0,0.0
12.6,1,10.8,14.4,4.4,2002.0,6.0,5.0,79.0,0.0,0.0
13.6,1,10.3,16.8,3.1,2002.0,6.0,6.0,79.0,0.0,0.0
13.6,1,11.3,15.8,6.9,2002.0,6.0,7.0,79.0,0.0,0.0
12.4,1,9.3,15.4,4.7,2002.0,6.0,8.0,79.0,0.0,0.0
13.1,1,10.0,16.2,4.7,2002.0,6.0,9.0,79.0,0.0,0.0
15.4,0,11.2,19.6,3.1,2002.0,6.0,10.0,79.0,0.0,0.0
13.6,0,9.2,17.9,2.5,2002.0,6.0,11.0,79.0,0.0,0.0
15.6,0,11.6,19.7,3.3,2002.0,6.0,12.0,79.0,0.0,0.0
19.2,0,14.2,24.3,1.9,2002.0,6.0,13.0,79.0,0.0,0.0
17.4,0,14.2,20.7,2.2,2002.0,6.0,14.0,79.0,0.0,0.0
18.4,0,14.6,22.1,2.5,2002.0,6.0,15.0,79.0,0.0,0.0
16.8,0,11.1,22.5,3.1,2002.0,6.0,16.0,79.0,0.0,0.0
18.6,0,13.2,24.1,2.5,2002.0,6.0,17.0,79.0,0.0,0.0
16.0,0,13.4,18.6,4.2,2002.0,6.0,18.0,79.0,0.0,0.0
15.2,0,14.0,16.5,4.4,2002.0,6.0,19.0,79.0,0.0,0.0
17.4,0,13.7,21.0,3.9,2002.0,6.0,20.0,79.0,0.0,0.0
17.4,0,11.4,23.5,2.5,2002.0,6.0,21.0,79.0,0.0,0.0
17.8,0,15.3,20.2,2.2,2002.0,6.0,22.0,79.0,0.0,0.0
15.0,0,13.4,16.7,3.6,2002.0,6.0,23.0,79.0,0.0,0.0
16.2,0,12.9,19.5,9.7,2002.0,6.0,24.0,79.0,0.0,0.0
18.6,0,14.2,23.0,6.1,2002.0,6.0,25.0,79.0,0.0,0.0
19.0,1,15.6,22.4,3.1,2002.0,6.0,26.0,79.0,0.0,0.0
16.8,1,14.5,19.0,2.5,2002.0,6.0,27.0,79.0,0.0,0.0
16.4,0,14.3,18.4,4.4,2002.0,6.0,28.0,79.0,0.0,1.0
16.4,0,13.6,19.2,6.1,2002.0,6.0,29.0,79.0,0.0,0.0
15.2,0,12.3,18.1,3.1,2002.0,6.0,30.0,79.0,0.0,0.0
14.3,1,10.1,18.5,1.7,2002.0,7.0,1.0,79.0,0.0,0.0
17.0,0,12.3,21.7,2.8,2002.0,7.0,2.0,79.0,0.0,0.0
17.2,0,15.6,18.9,4.4,2002.0,7.0,3.0,79.0,0.0,0.0
16.4,0,13.9,18.8,3.1,2002.0,7.0,4.0,79.0,0.0,0.0
15.8,1,13.9,17.7,3.3,2002.0,7.0,5.0,79.0,0.0,0.0
15.7,0,13.5,17.9,3.3,2002.0,7.0,6.0,79.0,0.0,0.0
15.2,0,10.5,20.0,3.6,2002.0,7.0,7.0,79.0,0.0,0.0
17.8,1,13.3,22.3,2.5,2002.0,7.0,8.0,79.0,0.0,0.0
15.6,1,13.2,18.1,2.5,2002.0,7.0,9.0,79.0,0.0,0.0
15.5,0,12.0,19.0,3.3,2002.0,7.0,10.0,79.0,0.0,0.0
15.9,0,9.0,22.8,3.1,2002.0,7.0,11.0,79.0,0.0,0.0
17.6,1,15.4,19.8,3.6,2002.0,7.0,12.0,79.0,0.0,0.0
16.0,1,12.5,19.5,1.7,2002.0,7.0,13.0,79.0,0.0,0.0
17.8,0,15.0,20.6,5.0,2002.0,7.0,14.0,79.0,0.0,0.0
18.8,0,14.3,23.4,5.3,2002.0,7.0,15.0,79.0,0.0,0.0
18.2,0,14.1,22.3,5.0,2002.0,7.0,16.0,79.0,0.0,0.0
21.0,0,16.0,26.0,2.8,2002.0,7.0,17.0,79.0,0.0,0.0
22.8,0,14.7,31.0,4.2,2002.0,7.0,18.0,79.0,0.0,0.0
17.6,0,14.8,20.4,3.1,2002.0,7.0,19.0,79.0,0.0,0.0
17.4,1,13.4,21.5,3.1,2002.0,7.0,20.0,79.0,0.0,0.0
20.6,0,16.7,24.5,4.7,2002.0,7.0,21.0,79.0,0.0,0.0
19.1,0,16.0,22.2,6.1,2002.0,7.0,22.0,79.0,0.0,0.0
17.2,0,14.4,20.0,5.3,2002.0,7.0,23.0,79.0,0.0,0.0
18.1,0,14.0,22.2,2.8,2002.0,7.0,24.0,79.0,0.0,0.0
19.2,0,17.4,21.1,3.1,2002.0,7.0,25.0,79.0,0.0,0.0
19.4,0,16.8,22.1,4.7,2002.0,7.0,26.0,79.0,0.0,0.0
19.1,0,16.8,21.4,4.4,2002.0,7.0,27.0,79.0,0.0,0.0
19.0,0,13.7,24.2,3.9,2002.0,7.0,28.0,79.0,0.0,0.0
20.5,0,17.9,23.1,5.3,2002.0,7.0,29.0,79.0,0.0,0.0
16.2,1,13.2,19.3,4.2,2002.0,7.0,30.0,79.0,0.0,0.0
15.6,0,12.0,19.2,4.7,2002.0,7.0,31.0,79.0,0.0,0.0
16.1,1,12.2,20.0,3.6,2002.0,8.0,1.0,77.0,0.0,0.0
17.0,1,12.1,21.8,3.3,2002.0,8.0,2.0,77.0,0.0,0.0
18.6,0,14.0,23.2,2.2,2002.0,8.0,3.0,77.0,0.0,0.0
19.4,0,16.3,22.4,3.1,2002.0,8.0,4.0,77.0,0.0,0.0
19.3,0,16.2,22.4,3.9,2002.0,8.0,5.0,77.0,0.0,1.0
17.8,0,14.9,20.6,3.1,2002.0,8.0,6.0,77.0,0.0,0.0
18.9,0,16.4,21.4,5.3,2002.0,8.0,7.0,77.0,0.0,0.0
19.1,0,15.0,23.2,5.0,2002.0,8.0,8.0,77.0,0.0,0.0
17.2,1,14.9,19.5,5.3,2002.0,8.0,9.0,77.0,0.0,0.0
17.7,1,14.7,20.7,4.2,2002.0,8.0,10.0,77.0,0.0,0.0
16.8,0,10.7,22.8,3.1,2002.0,8.0,11.0,77.0,0.0,0.0
19.0,0,16.2,21.7,4.4,2002.0,8.0,12.0,77.0,0.0,0.0
19.7,0,11.6,27.8,2.5,2002.0,8.0,13.0,77.0,0.0,0.0
20.1,0,14.2,26.0,2.8,2002.0,8.0,14.0,77.0,0.0,0.0
20.6,0,17.0,24.2,2.5,2002.0,8.0,15.0,77.0,0.0,0.0
20.5,0,17.8,23.2,2.2,2002.0,8.0,16.0,77.0,0.0,0.0
20.6,1,15.4,25.8,2.5,2002.0,8.0,17.0,77.0,0.0,0.0
18.6,0,17.2,20.1,3.3,2002.0,8.0,18.0,77.0,0.0,0.0
18.8,0,16.7,21.0,1.1,2002.0,8.0,19.0,77.0,0.0,0.0
18.8,0,15.4,22.3,3.1,2002.0,8.0,20.0,77.0,0.0,0.0
18.4,0,14.5,22.3,2.5,2002.0,8.0,21.0,77.0,0.0,0.0
18.6,0,15.1,22.2,2.5,2002.0,8.0,22.0,77.0,0.0,0.0
19.0,0,15.2,22.9,4.7,2002.0,8.0,23.0,77.0,0.0,0.0
21.0,0,16.9,25.2,5.6,2002.0,8.0,24.0,77.0,0.0,0.0
18.4,0,16.1,20.8,5.0,2002.0,8.0,25.0,77.0,0.0,0.0
12.7,0,5.2,20.2,3.6,2002.0,8.0,26.0,77.0,0.0,0.0
17.6,0,15.0,20.3,3.1,2002.0,8.0,27.0,77.0,0.0,0.0
18.2,0,14.9,21.4,4.4,2002.0,8.0,28.0,77.0,0.0,0.0
17.2,0,11.0,23.5,3.6,2002.0,8.0,29.0,77.0,0.0,0.0
16.4,0,10.0,22.9,3.6,2002.0,8.0,30.0,77.0,0.0,0.0
19.0,0,16.7,21.2,3.9,2002.0,8.0,31.0,77.0,0.0,0.0
20.2,0,13.7,26.6,2.8,2002.0,9.0,1.0,73.0,0.0,0.0
19.4,0,12.0,26.9,3.3,2002.0,9.0,2.0,73.0,0.0,0.0
16.2,0,14.0,18.4,0.8,2002.0,9.0,3.0,73.0,0.0,0.0
17.5,1,15.2,19.8,3.9,2002.0,9.0,4.0,73.0,0.0,0.0
16.7,0,13.2,20.2,3.3,2002.0,9.0,5.0,73.0,0.0,0.0
14.8,0,9.2,20.3,2.8,2002.0,9.0,6.0,73.0,0.0,0.0
17.2,1,14.4,20.0,3.6,2002.0,9.0,7.0,73.0,0.0,0.0
15.4,0,12.6,18.2,2.2,2002.0,9.0,8.0,73.0,0.0,0.0
16.7,0,11.4,22.0,5.8,2002.0,9.0,9.0,73.0,0.0,0.0
18.2,0,12.3,24.2,3.6,2002.0,9.0,10.0,73.0,0.0,0.0
18.8,0,12.3,25.4,2.8,2002.0,9.0,11.0,73.0,0.0,0.0
18.8,0,13.0,24.6,2.2,2002.0,9.0,12.0,73.0,0.0,0.0
19.1,0,15.0,23.2,1.9,2002.0,9.0,13.0,73.0,0.0,0.0
19.2,0,13.6,24.7,1.7,2002.0,9.0,14.0,73.0,0.0,0.0
19.6,0,14.5,24.8,0.8,2002.0,9.0,15.0,73.0,0.0,0.0
20.8,1,16.8,24.8,1.1,2002.0,9.0,16.0,73.0,0.0,0.0
19.2,1,14.7,23.7,1.9,2002.0,9.0,17.0,73.0,0.0,0.0
19.6,1,17.2,21.9,3.9,2002.0,9.0,18.0,73.0,0.0,0.0
20.6,1,17.1,24.2,3.1,2002.0,9.0,19.0,73.0,0.0,0.0
20.9,1,16.8,25.0,2.5,2002.0,9.0,20.0,73.0,0.0,0.0
18.8,1,16.0,21.5,2.2,2002.0,9.0,21.0,73.0,0.0,0.0
18.0,0,16.5,19.4,1.9,2002.0,9.0,22.0,73.0,0.0,0.0
18.0,0,14.5,21.6,3.1,2002.0,9.0,23.0,73.0,0.0,0.0
17.0,0,10.8,23.3,3.1,2002.0,9.0,24.0,73.0,0.0,0.0
16.4,0,10.7,22.1,2.5,2002.0,9.0,25.0,73.0,0.0,0.0
15.7,0,8.2,23.2,2.8,2002.0,9.0,26.0,73.0,0.0,0.0
17.6,0,8.6,26.5,1.9,2002.0,9.0,27.0,73.0,0.0,0.0
20.2,0,13.2,27.2,2.2,2002.0,9.0,28.0,73.0,0.0,0.0
19.9,0,15.2,24.6,2.5,2002.0,9.0,29.0,73.0,0.0,0.0
21.8,0,18.0,25.6,2.8,2002.0,9.0,30.0,73.0,0.0,0.0
18.5,0,12.8,24.2,2.5,2002.0,10.0,1.0,79.0,0.0,0.0
17.0,0,12.2,21.8,1.1,2002.0,10.0,2.0,79.0,0.0,0.0
17.4,0,14.7,20.2,3.1,2002.0,10.0,3.0,79.0,0.0,0.0
18.0,0,10.9,25.2,1.9,2002.0,10.0,4.0,79.0,0.0,0.0
19.3,0,13.0,25.6,1.9,2002.0,10.0,5.0,79.0,0.0,0.0
18.3,0,14.3,22.3,1.7,2002.0,10.0,6.0,79.0,0.0,0.0
16.8,0,12.6,20.9,1.7,2002.0,10.0,7.0,79.0,0.0,0.0
14.1,1,11.2,17.0,1.9,2002.0,10.0,8.0,79.0,0.0,0.0
