fecha,indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,nw_55,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,w_racha,np_100,n_nub,p_sol,nw_91,np_001,ta_min,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,w_med,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,glo,ts_20,w_rec,ts_10,ts_50,Year,Month,Day
2001-11-01,1473A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,11,1
2001-12-01,1473A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,12,1
2001-01-01,1428,77.6(04),21.0,93.0,2.0,13.0,0.9,986.3(31),13.0,1014.0,970.2,5.2,14.4(05),9.4,0.0,0.0,0.0,22/30.3(05),16.0,10.0,10.0,5.0,26.0,0.4(15),103.0,5.0,2.0,182.0,505.3,24.0,4.0,15.0,0.0,6.6,0.0,8.1,10.9,0.0,952.9(01),25.0,,8.5,318.0,8.6,8.1,2001,1,1
2001-02-01,1428,41.0(05),6.0,77.0,4.0,10.0,5.2,990.5(10),4.0,1021.3,977.3,4.1,20.6(21),9.8,0.0,0.0,7.0,24/25.3(05),6.0,15.0,48.0,1.0,11.0,-1.4(26),90.0,2.0,2.0,356.0,153.3,7.0,2.0,11.0,2.0,8.3,1.0,9.2,14.2,0.0,952.9(07),9.0,,8.8,244.0,9.0,8.5,2001,2,1
2001-03-01,1428,103.8(19),25.0,90.0,0.0,10.0,1.5,981.9(13),18.0,1009.0,965.8,8.0,19.2(31),11.8,0.0,0.0,0.0,22/26.7(21),20.0,6.0,13.0,2.0,30.0,2.2(01),118.0,7.0,3.0,212.0,682.9,30.0,0.0,17.0,0.0,8.5,0.0,10.8,13.6,0.0,935.9(02),28.0,,11.0,362.0,11.4,10.1,2001,3,1
2001-04-01,1428,50.0(23),9.0,77.0,4.0,8.0,6.4,988.1(08),12.0,1020.2,976.6,6.2,23.0(15),10.0,0.0,0.0,4.0,23/23.1(24),4.0,17.0,48.0,0.0,19.0,1.8(28),102.0,1.0,2.0,471.0,133.8,16.0,2.0,14.0,0.0,11.0,0.0,10.9,15.6,0.0,963.3(23),14.0,,13.0,275.0,13.5,12.1,2001,4,1
2001-05-01,1428,42.4(14),8.0,71.0,0.0,12.0,7.4,981.7(28),6.0,1016.5,973.6,8.4,34.0(29),15.2,3.0,0.0,7.0,25/17.5(15),3.0,16.0,50.0,0.0,9.0,2.6(01),120.0,1.0,7.0,710.0,104.5,9.0,1.0,12.0,0.0,11.0,0.0,14.3,20.2,0.0,959.8(14),7.0,,15.5,236.0,16.2,13.8,2001,5,1
2001-06-01,1428,10.2(15),5.0,68.0,0.0,7.0,9.0,984.6(17),0.0,1019.0,976.5,11.5,34.4(20),15.4,4.0,0.0,9.0,07/14.4(01),1.0,16.0,59.0,0.0,4.0,7.2(11),139.0,0.0,3.0,688.0,15.7,5.0,0.0,11.0,0.0,17.2,0.0,17.7,23.9,0.0,967.9(09),4.0,,20.4,200.0,21.1,18.5,2001,6,1
2001-07-01,1428,40.9(13),8.0,78.0,0.0,11.0,6.6,981.7(11),0.0,1017.9,975.5,12.7,37.2(01),18.6,4.0,0.0,5.0,06/14.4(23),3.0,18.0,44.0,0.0,15.0,7.2(20),167.0,1.0,2.0,451.0,96.4,16.0,1.0,11.0,0.0,17.4,0.0,18.2,23.7,0.0,963.9(05),8.0,,21.1,203.0,21.6,19.7,2001,7,1
2001-08-01,1428,13.8(27),5.0,78.0,0.0,24.0,7.3,984.2(05),,1017.7,975.5,13.4,32.2(25),16.9,3.0,0.0,6.0,,2.0,20.0,53.0,,10.0,8.6(17),174.0,0.0,9.0,306.0,52.7,12.0,2.0,9.0,0.0,18.2,0.0,19.1,24.8,0.0,967.3(19),7.0,,21.4,,22.0,20.2,2001,8,1
2001-09-01,1428,15.9(22),3.0,71.0,0.0,6.0,8.5,980.5(07),2.0,1016.0,973.5,11.6,27.8(11),14.8,0.0,0.0,14.0,22/16.4(30),3.0,13.0,67.0,0.0,8.0,5.0(13),140.0,0.0,0.0,542.0,54.5,8.0,2.0,13.0,0.0,18.0,0.0,17.3,23.0,0.0,962.6(22),7.0,,19.2,,19.6,18.7,2001,9,1
2001-10-01,1428,66.2(21),13.0,85.0,0.0,12.0,3.6,987.4(31),,1015.7,972.9,11.1,25.0(11),15.5,0.0,0.0,2.0,,11.0,16.0,32.0,,22.0,7.0(25),145.0,2.0,0.0,305.0,330.7,23.0,4.0,15.0,0.0,13.2,0.0,14.9,18.7,0.0,955.3(20),17.0,,15.6,,15.8,15.3,2001,10,1
2001-11-01,1428,2.9(09),6.0,80.0,1.0,7.0,5.2,986.9(01),5.0,1025.8,981.6,4.7,21.0(03),9.2,0.0,0.0,7.0,03/16.9(10),0.0,17.0,52.0,0.0,8.0,-1.5(19),95.0,0.0,1.0,485.0,11.4,10.0,0.0,12.0,2.0,9.2,0.0,9.1,13.4,0.0,973.3(26),4.0,,10.1,257.0,10.0,10.7,2001,11,1
2001-12-01,1428,28.8(01),8.0,77.0,0.0,8.0,4.6,988.1(05),0.0,1022.3,977.9,2.8,17.5(06),9.2,0.0,0.0,15.0,05/15.0(23),3.0,8.0,50.0,0.0,6.0,-5.8(25),81.0,0.0,1.0,371.0,67.3,8.0,0.0,9.0,8.0,7.6,0.0,7.1,11.4,1.0,967.1(30),3.0,,6.6,231.0,6.4,7.3,2001,12,1
2001-01-01,1475X,116.1(04),,83.0,,,,,6.0,,,6.2,14.6(05),10.5,0.0,,,24/20.6(23),16.0,,,0.0,23.0,1.6(15),98.0,4.0,,,499.5,,,4.0,0.0,7.7,,8.9,11.5,,,23.0,,,124.0,,,2001,1,1
2001-02-01,1475X,59.7(05),,,,,,,1.0,,,,,,,,,25/22.5(05),5.0,,,0.0,14.0,,80.0,2.0,,,158.3,,,4.0,,,,,,,,8.0,,,112.0,,,2001,2,1
2001-03-01,1475X,,,,,,,,,,,,,,,,,,,,,,,,112.0,,,,,,,5.0,,,,,,,,,,,,,,2001,3,1
2001-04-01,1475X,26.8(23),,68.0,,,,,1.0,,,7.0,22.8(15),10.6,0.0,,,24/15.6(23),3.0,,,0.0,18.0,3.7(21),92.0,0.0,,,106.2,,,5.0,0.0,10.9,,11.3,15.6,,,14.0,,,130.0,,,2001,4,1
2001-05-01,1475X,25.3(14),,62.0,,,,,0.0,,,9.6,34.2(29),16.9,3.0,,,24/13.9(15),2.0,,,0.0,9.0,3.8(01),106.0,0.0,,,52.5,,,5.0,0.0,11.5,,14.8,20.0,,,4.0,,,135.0,,,2001,5,1
2001-06-01,1475X,8.8(15),,59.0,,,,,0.0,,,12.7,34.5(20),16.6,4.0,,,01/11.1(30),0.0,,,0.0,5.0,8.5(11),124.0,0.0,,,10.0,,,4.0,0.0,17.1,,18.3,23.8,,,1.0,,,98.0,,,2001,6,1
2001-07-01,1475X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,7,1
2001-08-01,1475X,14.7(15),,67.0,,,,,0.0,,,14.2,31.2(11),18.4,2.0,,,10/11.9(09),1.0,,,0.0,13.0,9.9(17),150.0,0.0,,,37.9,,,2.0,0.0,18.0,,19.2,24.1,,,7.0,,,70.0,,,2001,8,1
2001-09-01,1475X,16.7(28),,64.0,,,,,1.0,,,12.7,27.7(02),15.4,0.0,,,13/16.7(06),1.0,,,0.0,7.0,9.9(27),128.0,0.0,,,45.3,,,4.0,0.0,18.9,,17.9,23.0,,,6.0,,,128.0,,,2001,9,1
2001-10-01,1475X,66.5(21),,76.0,,,,,2.0,,,11.8,25.1(11),16.4,0.0,,,25/17.8(07),13.0,,,0.0,21.0,8.2(04),135.0,5.0,,,417.6,,,4.0,0.0,14.5,,15.4,19.0,,,18.0,,,84.0,,,2001,10,1
2001-11-01,1475X,2.2(09),,69.0,,,,,2.0,,,6.0,21.8(03),10.0,0.0,,,04/17.2(09),0.0,,,0.0,9.0,0.1(19),85.0,0.0,,,9.7,,,3.0,0.0,10.0,,10.1,14.1,,,4.0,,,74.0,,,2001,11,1
2001-12-01,1475X,30.5(01),,71.0,,,,,0.0,,,3.3,17.2(06),11.0,0.0,,,03/10.3(23),2.0,,,0.0,7.0,-2.6(25),76.0,1.0,,,61.7,,,1.0,9.0,8.3,,7.5,11.7,,,3.0,,,41.0,,,2001,12,1
2001-01-01,1505,33.9(04),,88.0,0.0,2.0,1.2,976.3(31),,1014.1,961.0,4.2,14.7(05),9.3,0.0,0.0,,,9.0,,13.0,,29.0,-1.0(15),94.0,1.0,2.0,336.0,247.3,29.0,1.0,9.0,2.0,6.8,0.0,7.4,10.6,0.0,944.1(01),27.0,,,,,,2001,1,1
2001-02-01,1505,32.3(07),,80.0,0.0,8.0,4.9,981.7(10),3.0,1021.9,968.4,2.1,20.4(12),7.8,0.0,0.0,,19/18.9(05),4.0,,46.0,0.0,12.0,-5.4(26),84.0,1.0,7.0,323.0,102.1,11.0,1.0,8.0,9.0,6.4,2.0,7.4,12.8,0.0,943.7(07),10.0,,,181.0,,,2001,2,1
2001-03-01,1505,39.0(20),,82.0,2.0,2.0,,971.9(31),4.0,1009.0,956.8,6.9,20.0(15),12.4,0.0,0.0,,19/18.6(06),12.0,,,0.0,29.0,1.0(14),108.0,2.0,2.0,401.0,305.2,28.0,0.0,11.0,0.0,7.6,0.0,10.6,14.2,0.0,928.5(02),25.0,,,248.0,,,2001,3,1
2001-04-01,1505,9.9(29),,75.0,1.0,5.0,5.8,978.5(08),2.0,1020.2,967.3,3.7,24.2(01),10.4,0.0,0.0,,22/16.9(24),0.0,,43.0,0.0,18.0,-0.4(20),95.0,0.0,3.0,520.0,66.2,17.0,1.0,9.0,2.0,10.0,0.0,9.5,15.2,1.0,954.3(22),15.0,,,194.0,,,2001,4,1
2001-05-01,1505,22.4(01),12.0,74.0,0.0,15.0,6.8,972.7(28),,1016.8,964.8,6.8,34.0(29),13.4,3.0,0.0,5.0,,2.0,14.0,46.0,,13.0,-1.0(07),118.0,0.0,13.0,625.0,83.0,13.0,2.0,7.0,2.0,9.0,0.0,13.3,19.7,0.0,951.7(14),10.0,,15.2,,14.9,14.0,2001,5,1
2001-06-01,1505,13.1(09),5.0,69.0,0.0,6.0,7.9,975.7(17),0.0,1019.0,967.5,9.7,34.6(20),13.8,4.0,0.0,4.0,01/12.8(01),1.0,21.0,51.0,0.0,5.0,2.2(11),136.0,0.0,5.0,737.0,20.7,7.0,0.0,6.0,0.0,15.3,0.0,16.6,23.5,0.0,959.1(09),3.0,,20.2,140.0,19.6,18.6,2001,6,1
2001-07-01,1505,36.7(04),10.0,76.0,0.0,8.0,6.5,973.1(01),0.0,1017.8,966.5,11.3,35.1(02),18.2,1.0,0.0,0.0,21/12.5(17),3.0,21.0,43.0,0.0,10.0,5.0(20),156.0,1.0,6.0,591.0,89.4,12.0,3.0,6.0,0.0,17.7,0.0,17.1,22.9,0.0,954.7(05),9.0,,20.7,143.0,20.1,19.5,2001,7,1
2001-08-01,1505,24.9(26),7.0,75.0,1.0,18.0,7.4,975.0(05),0.0,1017.7,966.6,11.8,32.8(25),17.4,2.0,0.0,2.0,19/13.1(19),3.0,22.0,53.0,0.0,10.0,5.6(05),165.0,0.0,11.0,653.0,69.4,12.0,6.0,6.0,0.0,20.4,0.0,18.6,25.5,3.0,958.5(19),7.0,,21.5,115.0,20.8,20.3,2001,8,1
2001-09-01,1505,62.8(22),,78.0,0.0,9.0,8.0,971.9(07),0.0,1016.9,965.2,8.6,25.2(12),16.0,0.0,0.0,,20/13.3(30),1.0,,63.0,0.0,7.0,3.6(19),139.0,1.0,5.0,481.0,79.6,9.0,1.0,7.0,0.0,15.9,0.0,15.0,21.3,0.0,952.3(23),5.0,,19.1,160.0,18.4,,2001,9,1
2001-10-01,1505,35.4(21),,82.0,0.0,6.0,,979.0(31),1.0,1016.1,964.3,9.4,25.0(11),17.8,0.0,,,19/16.4(07),7.0,,,0.0,19.0,3.4(26),135.0,1.0,,,170.6,20.0,1.0,7.0,0.0,13.5,0.0,14.4,19.4,,947.0(20),17.0,,,174.0,,,2001,10,1
2001-11-01,1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,11,1
2001-12-01,1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,12,1
2001-01-01,1631E,44.8(05),,,0.0,0.0,,,,,,,,,,,,,11.0,,,,26.0,,,3.0,,,310.3,26.0,0.0,,,,0.0,,,,,23.0,,,,,,2001,1,1
2001-02-01,1631E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,2,1
2001-03-01,1631E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,3,1
2001-04-01,1631E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,4,1
2001-05-01,1631E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,5,1
2001-06-01,1631E,3.6(15),,56.0,,,,927.5(17),0.0,1004.3,921.5,11.4,34.8(22),15.8,6.0,,,22/10.8(14),0.0,,,0.0,3.0,5.6(11),132.0,0.0,,,7.1,,,7.0,0.0,18.8,,18.7,26.0,,913.2(09),3.0,,,170.0,,,2001,6,1
2001-07-01,1631E,29.3(04),,63.0,,,,926.8(01),0.0,1003.3,920.5,12.1,35.0(01),18.8,5.0,,,25/13.1(14),3.0,,,0.0,12.0,6.0(20),145.0,0.0,,,94.2,,,8.0,0.0,17.1,,18.4,24.7,,909.1(05),10.0,,,181.0,,,2001,7,1
2001-08-01,1631E,44.6(27),,62.0,,,,929.2(05),0.0,1003.4,920.9,13.1,34.1(24),18.1,8.0,,,21/13.6(25),3.0,,,0.0,9.0,8.7(05),153.0,1.0,,,100.5,,,7.0,0.0,19.4,,19.9,26.7,,914.3(18),7.0,,,158.0,,,2001,8,1
2001-09-01,1631E,26.1(22),,64.0,,,,925.3(08),0.0,1002.0,918.6,10.3,27.9(11),15.3,0.0,,,12/11.7(21),2.0,,,0.0,5.0,5.3(26),127.0,0.0,,,40.7,,,6.0,0.0,16.4,,16.8,23.4,,904.6(23),3.0,,,153.0,,,2001,9,1
2001-10-01,1631E,25.7(08),,72.0,,,,931.4(24),2.0,1002.9,918.5,9.8,26.6(30),17.9,0.0,,,20/16.1(18),3.0,,,0.0,16.0,5.1(04),117.0,0.0,,,122.5,,,6.0,0.0,13.5,,14.4,19.0,,901.3(20),13.0,,,179.0,,,2001,10,1
2001-11-01,1631E,1.8(26),,71.0,,,,931.5(01),0.0,1011.4,924.0,2.0,17.8(02),7.9,0.0,,,99/10.0(09),0.0,,,0.0,6.0,-2.7(11),72.0,0.0,,,6.6,,,6.0,9.0,6.2,,6.9,11.6,,915.8(26),3.0,,,136.0,,,2001,11,1
2001-12-01,1631E,12.6(30),,68.0,,,,931.8(05),0.0,1009.3,921.2,-0.9,13.2(06),7.1,0.0,,,10/8.3(15),1.0,,,0.0,5.0,-7.0(16),58.0,0.0,,,17.1,,,4.0,17.0,4.9,,3.9,8.7,,911.0(23),3.0,,,117.0,,,2001,12,1
2001-01-01,1700X,55.8(04),,87.0,,,,,4.0,,,4.5,15.0(12),9.5,0.0,,,99/16.9(28),14.0,,,0.0,27.0,0.6(08),95.0,3.0,,,358.0,,,4.0,0.0,6.9,,7.8,11.0,,,23.0,,,113.0,,,2001,1,1
2001-02-01,1700X,44.4(05),,71.0,,,,,1.0,,,2.5,21.4(12),8.7,0.0,,,33/16.1(27),4.0,,,0.0,10.0,-2.6(26),79.0,2.0,,,136.9,,,3.0,11.0,8.3,,8.7,14.8,,,10.0,,,84.0,,,2001,2,1
2001-03-01,1700X,63.9(20),,82.0,,,,,0.0,,,7.8,22.7(31),12.6,0.0,,,23/15.0(21),16.0,,,0.0,28.0,2.2(15),109.0,7.0,,,494.7,,,5.0,0.0,7.5,,11.1,14.2,,,25.0,,,127.0,,,2001,3,1
2001-04-01,1700X,8.1(23),,66.0,,,,,0.0,,,4.7,24.6(15),10.8,0.0,,,05/12.8(19),0.0,,,0.0,13.0,-0.1(21),91.0,0.0,,,42.3,,,5.0,1.0,12.4,,11.6,18.4,,,11.0,,,129.0,,,2001,4,1
2001-05-01,1700X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,2001,5,1
2001-06-01,1700X,6.4(08),,59.0,,,,,0.0,,,9.7,35.1(20),12.1,7.0,,,30/10.3(15),0.0,,,0.0,4.0,4.3(11),129.0,0.0,,,11.4,,,4.0,0.0,19.1,,18.3,26.9,,,2.0,,,88.0,,,2001,6,1
2001-07-01,1700X,16.3(14),,65.0,,,,,0.0,,,12.0,38.1(01),17.1,7.0,,,12/13.9(30),2.0,,,0.0,13.0,6.2(15),148.0,0.0,,,57.2,,,4.0,0.0,18.1,,19.4,26.6,,,6.0,,,89.0,,,2001,7,1
2001-08-01,1700X,21.3(27),,64.0,,,,,0.0,,,12.2,35.8(24),17.5,10.0,,,03/9.7(04),1.0,,,0.0,8.0,7.4(16),150.0,0.0,,,43.1,,,4.0,0.0,20.3,,20.1,28.1,,,6.0,,,72.0,,,2001,8,1
2001-09-01,1700X,13.5(28),,63.0,,,,,0.0,,,8.9,31.3(11),14.6,7.0,,,25/10.8(30),1.0,,,0.0,7.0,4.0(19),125.0,0.0,,,30.2,,,3.0,0.0,17.8,,17.7,26.4,,,4.0,,,58.0,,,2001,9,1
2001-10-01,1700X,108.9(21),,78.0,,,,,1.0,,,9.8,26.9(30),17.1,0.0,,,24/16.1(07),7.0,,,0.0,20.0,4.7(26),131.0,1.0,,,260.8,,,3.0,0.0,13.3,,15.0,20.1,,,17.0,,,65.0,,,2001,10,1
2001-11-01,1700X,1.0(09),,73.0,,,,,1.0,,,2.2,22.0(03),7.9,0.0,,,04/15.6(15),0.0,,,0.0,5.0,-3.6(23),80.0,0.0,,,2.9,,,3.0,8.0,8.3,,8.4,14.7,,,1.0,,,69.0,,,2001,11,1
2001-12-01,1700X,14.3(30),,75.0,,,,,0.0,,,-1.8,17.9(06),9.5,0.0,,,06/11.1(23),1.0,,,0.0,4.0,-8.7(18),65.0,0.0,,,21.8,,,2.0,22.0,4.0,,5.0,11.7,,,2.0,,,38.0,,,2001,12,1
2001-01-01,1690A,35.1(26),22.0,84.0,1.0,7.0,1.2,1011.4(20),,1014.5,996.7,6.2,18.4(23),11.2,0.0,0.0,0.0,,8.0,9.0,12.0,,26.0,2.4(29),103.0,1.0,6.0,369.0,217.4,25.0,4.0,6.0,0.0,8.2,0.0,9.7,13.1,0.0,980.3(01),21.0,,9.9,,8.8,,2001,1,1
2001-02-01,1690A,28.6(07),12.0,74.0,2.0,7.0,5.2,1016.6(11),,1020.9,1003.0,3.6,23.4(12),10.2,0.0,0.0,6.0,,3.0,10.0,49.0,,10.0,-2.4(26),92.0,0.0,4.0,425.0,97.7,9.0,1.0,,6.0,8.6,0.0,10.1,16.5,0.0,978.3(07),9.0,,9.9,,8.8,,2001,2,1
2001-03-01,1690A,33.9(20),23.0,79.0,0.0,1.0,2.4,1007.5(13),,1009.4,992.0,9.3,23.2(31),14.0,0.0,0.0,0.0,,12.0,8.0,20.0,,28.0,4.4(01),120.0,3.0,1.0,481.0,297.8,28.0,0.0,,0.0,9.6,0.0,13.2,17.2,0.0,962.7(02),26.0,,12.4,,11.9,,2001,3,1
2001-04-01,1690A,5.2(29),7.0,66.0,0.0,1.0,7.3,1013.5(08),,1019.0,1001.5,6.7,27.0(15),13.6,0.0,0.0,6.0,,0.0,17.0,54.0,,15.0,1.2(21),103.0,0.0,0.0,747.0,27.3,15.0,1.0,,0.0,13.8,0.0,13.3,20.0,0.0,990.1(23),9.0,,14.9,,14.6,,2001,4,1
2001-05-01,1690A,24.1(16),8.0,65.0,0.0,2.0,7.2,1006.1(28),,1015.0,997.8,9.8,37.4(29),16.6,5.0,0.0,4.0,,3.0,19.0,49.0,,11.0,3.0(01),133.0,0.0,2.0,925.0,78.1,12.0,2.0,,0.0,15.0,0.0,17.0,24.3,0.0,985.9(14),9.0,,17.4,,17.3,,2001,5,1
2001-06-01,1690A,1.8(15),3.0,55.0,0.0,0.0,8.8,1008.2(17),0.0,1017.4,1000.4,12.6,38.0(20),16.4,14.0,0.0,8.0,25/11.9(15),0.0,19.0,58.0,0.0,3.0,6.8(11),142.0,0.0,0.0,1332.0,3.2,6.0,0.0,6.0,0.0,21.8,0.0,20.9,29.2,0.0,993.1(09),2.0,,23.5,115.0,23.3,,2001,6,1
2001-07-01,1690A,13.5(14),6.0,63.0,1.0,0.0,7.3,1005.9(11),1.0,1016.2,999.2,14.8,40.0(01),19.2,18.0,0.0,2.0,07/22.5(30),2.0,23.0,49.0,0.0,9.0,8.2(15),167.0,0.0,0.0,1100.0,37.8,11.0,3.0,6.0,0.0,20.8,0.0,21.9,28.9,0.0,990.1(05),6.0,,23.7,111.0,22.9,,2001,7,1
2001-08-01,1690A,5.9(15),4.0,62.0,0.0,0.0,8.0,1009.0(05),0.0,1016.2,999.3,14.6,37.0(12),18.8,15.0,0.0,5.0,24/11.9(26),0.0,22.0,58.0,0.0,6.0,10.2(17),169.0,0.0,0.0,1101.0,21.8,10.0,4.0,5.0,0.0,22.2,0.0,22.5,30.4,0.0,992.5(25),5.0,,24.4,98.0,24.0,,2001,8,1
2001-09-01,1690A,7.9(22),5.0,64.0,0.0,3.0,8.3,1004.7(07),0.0,1014.7,997.6,11.5,32.4(12),15.8,11.0,0.0,10.0,20/12.2(28),0.0,15.0,66.0,0.0,6.0,6.2(19),146.0,0.0,3.0,958.0,20.7,6.0,1.0,4.0,0.0,21.2,0.0,19.5,27.6,0.0,986.1(23),4.0,,21.8,86.0,20.6,,2001,9,1
2001-10-01,1690A,43.0(21),7.0,76.0,0.0,6.0,4.1,1013.0(24),1.0,1015.6,998.3,11.2,28.0(01),17.4,0.0,0.0,0.0,20/17.5(07),5.0,24.0,37.0,0.0,17.0,6.8(24),144.0,1.0,6.0,613.0,157.3,18.0,3.0,5.0,0.0,16.4,0.0,16.7,22.2,0.0,981.8(20),14.0,,17.1,103.0,16.2,,2001,10,1
2001-11-01,1690A,3.0(09),6.0,77.0,1.0,7.0,4.7,1012.9(21),0.0,1024.7,1006.7,2.8,22.2(03),9.0,0.0,0.0,7.0,06/11.4(15),0.0,17.0,47.0,0.0,3.0,-1.4(23),88.0,0.0,5.0,358.0,4.0,4.0,0.0,2.0,6.0,9.0,0.0,9.1,15.4,0.0,998.9(26),1.0,,10.6,53.0,8.6,,2001,11,1
2001-12-01,1690A,10.4(30),8.0,80.0,0.0,12.0,3.4,1015.5(05),0.0,1022.6,1004.3,-1.8,16.0(04),10.2,0.0,0.0,13.0,06/8.9(23),1.0,10.0,37.0,0.0,5.0,-8.6(25),69.0,0.0,10.0,274.0,14.6,6.0,0.0,2.0,19.0,5.6,0.0,4.8,11.4,0.0,993.9(30),2.0,,,38.0,,,2001,12,1
2001-01-01,1735X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,1,1
2001-02-01,1735X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,2,1
2001-03-01,1735X,,,,,,,949.1(13),,1004.8,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.6(02),,,,,,,2001,3,1
2001-04-01,1735X,1.0(07),,76.0,,,,954.8(08),0.0,1013.4,943.6,3.1,21.4(15),10.3,0.0,,,27/14.2(22),0.0,,,0.0,8.0,-1.9(20),96.0,0.0,,,3.8,,,10.0,3.0,9.6,,9.3,15.5,,932.2(23),1.0,,,214.0,,,2001,4,1
2001-05-01,1735X,2.0(01),,73.0,,,,951.7(28),0.0,1009.7,941.1,5.8,32.4(29),12.9,4.0,,,20/13.6(12),0.0,,,0.0,7.0,0.0(01),120.0,0.0,,,5.1,,,8.0,1.0,10.2,,12.8,19.8,,929.1(14),3.0,,,178.0,,,2001,5,1
2001-06-01,1735X,0.7(08),,,,,,952.6(23),0.0,1012.7,945.1,,,,,,,27/11.1(15),0.0,,,0.0,1.0,,131.0,0.0,,,0.7,,,8.0,,,,,,,936.3(09),0.0,,,165.0,,,2001,6,1
2001-07-01,1735X,2.2(05),,69.0,,,,950.0(11),0.0,1011.2,943.6,10.2,36.3(01),14.8,6.0,,,99/14.2(31),0.0,,,0.0,4.0,3.4(20),147.0,0.0,,,3.5,,,8.0,0.0,16.6,,17.6,25.0,,932.9(05),2.0,,,167.0,,,2001,7,1
2001-08-01,1735X,1.0(26),,67.0,,,,952.4(06),2.0,1011.3,943.9,9.9,35.6(24),14.7,9.0,,,19/16.9(27),0.0,,,0.0,3.0,6.0(17),151.0,0.0,,,1.7,,,7.0,0.0,18.7,,18.5,27.0,,936.7(14),1.0,,,151.0,,,2001,8,1
2001-09-01,1735X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,9,1
2001-10-01,1735X,,,,,,,954.9(24),,1010.4,941.3,,,,,,,,,,,,,,124.0,,,,,,,9.0,,,,,,,924.6(20),,,,,,,2001,10,1
2001-11-01,1735X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,11,1
2001-12-01,1735X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,12,1
2001-01-01,1484C,55.9(26),19.0,85.0,1.0,5.0,1.5,1016.1(31),8.0,1014.1,1001.1,7.3,16.0(05),11.0,0.0,0.0,1.0,15/23.9(05),15.0,11.0,16.0,0.0,25.0,3.5(07),109.0,1.0,3.0,252.0,332.4,25.0,3.0,5.0,0.0,9.8,0.0,10.0,12.7,0.0,983.1(01),24.0,,10.4,134.0,9.7,10.8,2001,1,1
2001-02-01,1484C,34.1(07),5.0,72.0,0.0,2.0,5.9,1020.3(10),2.0,1020.4,1007.3,6.3,20.8(11),12.0,0.0,0.0,10.0,15/19.7(05),4.0,13.0,55.0,0.0,11.0,0.0(26),96.0,1.0,1.0,392.0,142.5,11.0,1.0,3.0,1.0,10.2,0.0,10.9,15.4,0.0,982.9(07),9.0,,10.6,109.0,9.7,11.0,2001,2,1
2001-03-01,1484C,56.2(19),21.0,87.0,0.0,2.0,2.0,1012.5(13),5.0,1009.1,996.2,9.7,18.8(23),14.0,0.0,0.0,0.0,19/23.1(21),22.0,10.0,16.0,0.0,30.0,3.8(01),129.0,7.0,1.0,226.0,596.3,30.0,3.0,5.0,0.0,11.2,0.0,12.4,15.1,0.0,966.2(02),28.0,,12.9,120.0,12.5,12.6,2001,3,1
2001-04-01,1484C,16.0(22),9.0,69.0,1.0,4.0,7.9,1019.0(08),1.0,1019.5,1006.5,8.0,23.6(15),11.8,0.0,0.0,7.0,21/16.4(23),4.0,14.0,59.0,0.0,15.0,3.8(21),106.0,0.0,1.0,521.0,87.3,14.0,2.0,5.0,0.0,12.5,0.0,12.9,17.8,0.0,994.7(23),14.0,,15.1,137.0,14.5,14.7,2001,4,1
2001-05-01,1484C,45.4(13),7.0,67.0,0.0,4.0,8.9,1010.1(23),0.0,1015.7,1002.9,10.5,32.5(29),19.5,3.0,0.0,7.0,18/14.2(14),5.0,17.0,61.0,0.0,8.0,4.4(01),128.0,1.0,0.0,614.0,136.0,9.0,2.0,4.0,0.0,13.6,0.0,15.8,21.2,0.0,990.1(14),8.0,,17.4,127.0,17.3,16.5,2001,5,1
