superficie,fecha,lat,lng,idprovincia,municipio,causa,time_ctrl,time_ext,personal,medios,gastos,perdidas,ema,id_ema,año,mes,dia
1.0,2005-08-21,42.607448,-8.999427,15,ribeira,5,135,175,6,1,,,MONTE IROITE,1437O,2005.0,8.0,21.0
20.0,2005-08-21,42.678917,-8.863984,15,negreira,5,405,435,8,2,,,SANTIAGO DE COMPOSTELA,1475X,2005.0,8.0,21.0
1.5,2005-08-22,43.282332,-8.898748,15,ponteceso,5,660,870,12,1,,,CABO VILÁN,1393,2005.0,8.0,22.0
1.2,2005-08-22,43.256215,-8.559154,15,"laracha, a",5,180,285,9,1,,,A CORUÑA AEROPUERTO,1387E,2005.0,8.0,22.0
1.0,2005-08-23,42.758649,-8.917814,15,lousame,5,535,540,8,1,,,MONTE IROITE,1437O,2005.0,8.0,23.0
1.0,2005-08-23,42.607448,-8.999427,15,ribeira,5,190,245,11,1,,,MONTE IROITE,1437O,2005.0,8.0,23.0
1.0,2005-08-23,42.906765,-8.765458,15,negreira,5,45,405,8,2,,,SANTIAGO DE COMPOSTELA,1475X,2005.0,8.0,23.0
2.54,2005-10-03,43.026913,-8.741116,15,santa comba,5,150,155,9,1,,,SANTIAGO DE COMPOSTELA,1475X,2005.0,10.0,3.0
3.0,2005-10-03,43.026913,-8.741116,15,narón,5,220,295,11,3,,,A CORUÑA,1387,2005.0,10.0,3.0
2.0,2006-02-07,43.096027,-8.147706,15,vilasantar,5,135,145,10,1,,0.0,SANTIAGO AEROPUERTO,1428,2006.0,2.0,7.0
2.4,2006-02-08,42.858649,-8.93909,15,outes,5,135,230,13,2,,1976.0,MONTE IROITE,1437O,2006.0,2.0,8.0
1.5,2006-02-08,43.041192,-9.268324,15,muxía,5,130,155,9,2,,0.0,CABO VILÁN,1393,2006.0,2.0,8.0
2.0,2006-02-11,43.107606,-8.658322,15,tordoia,5,95,135,11,1,,669.0,SANTIAGO DE COMPOSTELA,1475X,2006.0,2.0,11.0
5.0,2006-02-11,43.451406,-8.036935,15,"capela, a",5,110,145,6,1,,0.0,A CORUÑA,1387,2006.0,2.0,11.0
1.0,2006-02-12,42.95864,-8.806616,15,"baña, a",5,105,165,10,2,,2219.0,SANTIAGO DE COMPOSTELA,1475X,2006.0,2.0,12.0
11.84,2006-02-13,43.159789,-7.980296,15,curtis,5,244,264,4,1,,0.0,SANTIAGO AEROPUERTO,1428,2006.0,2.0,13.0
16.0,2006-04-11,43.016148,-8.382516,15,ordes,5,220,275,15,2,,12284.0,SANTIAGO AEROPUERTO,1428,2006.0,4.0,11.0
1.25,2006-04-14,43.201826,-8.329232,15,abegondo,5,255,300,18,2,,1469.0,A CORUÑA,1387,2006.0,4.0,14.0
4.0,2006-04-28,43.239877,-8.495225,15,"laracha, a",5,170,220,12,3,,12309.0,A CORUÑA AEROPUERTO,1387E,2006.0,4.0,28.0
3.0,2006-05-04,43.124887,-8.833016,15,coristanco,5,105,205,11,5,,866.0,A CORUÑA AEROPUERTO,1387E,2006.0,5.0,4.0
2.0,2006-05-11,43.30714,-8.463079,15,arteixo,5,93,138,16,7,,0.0,A CORUÑA AEROPUERTO,1387E,2006.0,5.0,11.0
1.0,2006-05-31,43.322212,-8.337492,15,oleiros,5,65,155,59,4,,99.0,A CORUÑA,1387,2006.0,5.0,31.0
12.0,2006-06-02,42.917476,-9.082862,15,mazaricos,5,310,325,11,3,,11446.0,FISTERRA,1400,2006.0,6.0,2.0
4.0,2006-06-04,43.266033,-8.442185,15,culleredo,5,205,385,17,6,,4707.0,A CORUÑA AEROPUERTO,1387E,2006.0,6.0,4.0
1.0,2006-06-05,43.703581,-8.038777,15,cedeira,5,165,170,6,1,,0.0,ESTACA DE BARES,1351,2006.0,6.0,5.0
5.0,2006-06-05,43.315043,-8.896301,15,malpica de bergantiños,5,180,370,10,2,,0.0,CABO VILÁN,1393,2006.0,6.0,5.0
1.0,2006-06-06,42.773828,-8.900901,15,noia,5,145,285,15,3,,4250.0,MONTE IROITE,1437O,2006.0,6.0,6.0
80.0,2006-06-07,43.315043,-8.896301,15,malpica de bergantiños,5,595,630,33,8,,17512.0,CABO VILÁN,1393,2006.0,6.0,7.0
1.0,2006-06-09,43.703581,-8.038777,15,cedeira,5,165,345,6,1,,0.0,ESTACA DE BARES,1351,2006.0,6.0,9.0
1.5,2006-07-07,42.850899,-8.522931,15,santiago de compostela,5,220,370,8,1,,0.0,SANTIAGO DE COMPOSTELA,1475X,2006.0,7.0,7.0
125.0,2006-07-12,42.936918,-9.11435,15,dumbría,5,870,2375,53,15,,84157.0,FISTERRA,1400,2006.0,7.0,12.0
6.0,2006-07-17,43.613872,-7.763219,15,mañón,5,228,263,26,2,,33214.0,ESTACA DE BARES,1351,2006.0,7.0,17.0
1.5,2006-07-17,43.046257,-8.780348,15,santa comba,5,535,540,6,1,,4591.0,SANTIAGO DE COMPOSTELA,1475X,2006.0,7.0,17.0
15.0,2006-07-18,43.450792,-7.889819,15,"pontes de garcia rodriguez, as",5,170,195,13,5,,0.0,A CORUÑA,1387,2006.0,7.0,18.0
2.2,2006-07-19,42.982424,-8.612175,15,val do dubra,5,136,289,13,2,,0.0,SANTIAGO DE COMPOSTELA,1475X,2006.0,7.0,19.0
10.5,2006-07-19,42.73984,-8.910924,15,lousame,5,1317,1337,9,2,,15874.0,MONTE IROITE,1437O,2006.0,7.0,19.0
6.0,2006-07-19,42.913886,-9.078618,15,mazaricos,5,383,588,8,1,,6631.0,FISTERRA,1400,2006.0,7.0,19.0
43.0,2006-07-20,43.278636,-8.929837,15,ponteceso,5,204,282,10,0,,2026.0,CABO VILÁN,1393,2006.0,7.0,20.0
2.25,2006-07-21,42.835512,-8.750775,15,rois,5,180,420,35,4,,15017.0,PADRÓN,1473A,2006.0,7.0,21.0
1.5,2006-07-21,43.095422,-8.748372,15,santa comba,5,25,265,17,1,,0.0,SANTIAGO DE COMPOSTELA,1475X,2006.0,7.0,21.0
1.5,2006-07-21,43.085602,-8.552529,15,tordoia,5,255,375,8,1,,2012.0,SANTIAGO DE COMPOSTELA,1475X,2006.0,7.0,21.0
4.0,2006-07-24,43.309913,-8.935732,15,monfero,5,190,360,11,3,,43588.0,A CORUÑA,1387,2006.0,7.0,24.0
10.0,2006-07-26,42.780977,-8.802512,15,lousame,5,185,625,27,4,,6481.0,MONTE IROITE,1437O,2006.0,7.0,26.0
1.0,2006-07-26,42.940593,-8.758846,15,"baña, a",5,135,490,1,2,,2972.0,SANTIAGO DE COMPOSTELA,1475X,2006.0,7.0,26.0
2.0,2006-07-27,42.69429,-8.87246,15,boiro,5,190,305,1,4,,2029.0,MONTE IROITE,1437O,2006.0,7.0,27.0
40.0,2006-07-27,42.642678,-9.007319,15,porto do son,5,275,800,60,14,,0.0,MONTE IROITE,1437O,2006.0,7.0,27.0
2.7,2006-07-28,42.720584,-8.88716,15,boiro,5,460,520,2,7,,5268.0,MONTE IROITE,1437O,2006.0,7.0,28.0
2.0,2006-08-05,42.635133,-8.924161,15,"pobra do caramiñal, a",5,290,305,7,1,,6709.0,MONTE IROITE,1437O,2006.0,8.0,5.0
2.7,2006-08-05,42.792761,-8.84027,15,lousame,5,170,480,13,1,,13296.0,MONTE IROITE,1437O,2006.0,8.0,5.0
63.0,2006-08-05,42.935071,-8.718485,15,"baña, a",5,1095,1105,34,4,,207262.0,SANTIAGO DE COMPOSTELA,1475X,2006.0,8.0,5.0
1.5,2006-08-06,43.251006,-8.386332,15,culleredo,5,470,625,14,3,,4284.0,A CORUÑA AEROPUERTO,1387E,2006.0,8.0,6.0
38.0,2006-08-06,42.809688,-8.75675,15,rois,5,925,950,20,0,,37834.0,PADRÓN,1473A,2006.0,8.0,6.0
12.0,2006-08-08,42.993181,-7.966212,15,toques,5,290,665,13,1,,11217.0,SANTIAGO AEROPUERTO,1428,2006.0,8.0,8.0
471.0,2006-08-05,42.739458,-8.822374,15,lousame,5,1830,2075,79,10,,7776784.0,MONTE IROITE,1437O,2006.0,8.0,5.0
1.5,2006-08-08,43.194649,-8.172365,15,oza dos ríos,5,130,345,16,1,,0.0,A CORUÑA,1387,2006.0,8.0,8.0
2.5,2006-08-08,42.639996,-8.923874,15,"pobra do caramiñal, a",5,160,305,10,0,,17483.0,MONTE IROITE,1437O,2006.0,8.0,8.0
1.0,2006-08-09,42.629236,-9.034843,15,porto do son,5,155,180,5,0,,1213.0,MONTE IROITE,1437O,2006.0,8.0,9.0
19.0,2006-08-08,42.852951,-8.597662,15,ames,5,360,420,13,2,,27563.0,SANTIAGO DE COMPOSTELA,1475X,2006.0,8.0,8.0
540.0,2006-08-07,42.804256,-8.699229,15,rois,5,1620,1950,57,10,,2415059.0,PADRÓN,1473A,2006.0,8.0,7.0
1000.0,2006-08-08,42.760743,-8.62632,15,padrón,5,1530,2670,61,14,,2648229.0,PADRÓN,1473A,2006.0,8.0,8.0
1.5,2006-08-07,42.57792552,-9.01106468,15,ribeira,5,249,339,4,1,,0.0,MONTE IROITE,1437O,2006.0,8.0,7.0
1.0,2006-08-09,42.631191,-9.03399,15,porto do son,5,250,270,5,0,,113.0,MONTE IROITE,1437O,2006.0,8.0,9.0
40.0,2006-08-10,43.180684,-8.294912,15,abegondo,5,1199,1209,23,10,,159677.0,A CORUÑA,1387,2006.0,8.0,10.0
2.0,2006-08-11,43.037733,-8.361197,15,oroso,5,61,195,15,2,,6149.0,SANTIAGO AEROPUERTO,1428,2006.0,8.0,11.0
5.0,2006-08-10,42.727733,-8.81674,15,lousame,5,170,335,12,0,,6735.0,MONTE IROITE,1437O,2006.0,8.0,10.0
10.0,2006-08-10,42.722611,-8.777341,15,rianxo,5,70,150,10,0,,5367.0,MONTE IROITE,1437O,2006.0,8.0,10.0
21.2,2006-08-10,43.220913,-8.242193,15,abegondo,5,780,790,19,6,,62050.0,A CORUÑA,1387,2006.0,8.0,10.0
3.0,2006-08-10,42.898303,-8.095941,15,santiso,5,80,195,0,1,,0.0,SANTIAGO AEROPUERTO,1428,2006.0,8.0,10.0
3.0,2006-08-10,42.802403,-8.838606,15,lousame,5,250,525,32,5,,21218.0,MONTE IROITE,1437O,2006.0,8.0,10.0
52.0,2006-08-09,42.875584,-9.0502,15,mazaricos,5,950,1330,5,3,,85040.0,FISTERRA,1400,2006.0,8.0,9.0
477.75,2006-08-08,42.777547,-9.075976,15,muros,5,455,1725,45,5,,1323019.0,MONTE IROITE,1437O,2006.0,8.0,8.0
6.0,2006-08-11,43.096583,-8.101545,15,curtis,5,147,224,5,1,,6409.0,SANTIAGO AEROPUERTO,1428,2006.0,8.0,11.0
2.0,2006-08-11,42.833522,-8.842661,15,noia,5,130,280,10,4,,4057.0,MONTE IROITE,1437O,2006.0,8.0,11.0
3.0,2006-08-11,43.163988,-8.545253,15,cerceda,5,520,715,9,1,,9847.0,A CORUÑA AEROPUERTO,1387E,2006.0,8.0,11.0
1.5,2006-08-11,42.664154,-8.979707,15,porto do son,5,395,425,8,2,,0.0,MONTE IROITE,1437O,2006.0,8.0,11.0
22.9,2006-08-11,42.754216,-8.815636,15,lousame,5,630,830,34,5,,115075.0,MONTE IROITE,1437O,2006.0,8.0,11.0
1.0,2006-08-11,43.180684,-8.294912,15,abegondo,5,315,320,12,3,,2348.0,A CORUÑA,1387,2006.0,8.0,11.0
42.87,2006-08-11,43.21518,-8.246683,15,abegondo,5,520,615,21,2,,76761.0,A CORUÑA,1387,2006.0,8.0,11.0
2.0,2006-08-11,43.04733,-8.430665,15,ordes,5,1620,1750,14,1,,6115.0,SANTIAGO AEROPUERTO,1428,2006.0,8.0,11.0
4.0,2006-08-12,43.085602,-8.552529,15,tordoia,5,200,215,5,1,,0.0,SANTIAGO DE COMPOSTELA,1475X,2006.0,8.0,12.0
2.0,2006-08-12,43.255756,-8.23873,15,betanzos,5,390,400,46,7,,3947.0,A CORUÑA,1387,2006.0,8.0,12.0
2.8,2006-08-13,43.093019,-8.203924,15,mesía,5,105,280,20,3,,6178.0,SANTIAGO AEROPUERTO,1428,2006.0,8.0,13.0
30.0,2006-08-10,43.126668,-8.431528,15,ordes,5,1470,2160,33,5,,6709.0,SANTIAGO AEROPUERTO,1428,2006.0,8.0,10.0
2.0,2006-08-14,42.773425,-8.826947,15,lousame,5,575,595,21,2,,7779.0,MONTE IROITE,1437O,2006.0,8.0,14.0
2.0,2006-08-14,42.611705,-8.94822,15,"pobra do caramiñal, a",5,420,610,21,1,,8996.0,MONTE IROITE,1437O,2006.0,8.0,14.0
4.5,2006-08-15,43.137999,-8.680556,15,carballo,5,105,260,14,3,,2161.0,A CORUÑA AEROPUERTO,1387E,2006.0,8.0,15.0
2.8,2006-09-04,42.734767,-8.641893,15,padrón,5,250,330,19,4,,17638.0,PADRÓN,1473A,2006.0,9.0,4.0
222.0,2006-09-05,42.821208,-8.714818,15,rois,5,710,1670,107,16,,536372.0,PADRÓN,1473A,2006.0,9.0,5.0
12.39,2006-09-05,43.322639,-8.410501,15,culleredo,5,270,396,106,10,,7190.0,A CORUÑA AEROPUERTO,1387E,2006.0,9.0,5.0
2.0,2006-09-07,42.827534,-8.735086,15,rois,5,110,150,18,2,,4833.0,PADRÓN,1473A,2006.0,9.0,7.0
5.1,2006-09-07,43.54227,-8.119932,15,narón,5,185,345,21,4,,20823.0,A CORUÑA,1387,2006.0,9.0,7.0
3.0,2006-09-08,42.823895,-8.992317,15,muros,5,120,385,47,9,,8303.0,MONTE IROITE,1437O,2006.0,9.0,8.0
4.0,2006-09-09,43.060419,-8.055628,15,vilasantar,5,164,204,15,2,,8445.0,SANTIAGO AEROPUERTO,1428,2006.0,9.0,9.0
4.5,2006-09-10,43.045294,-9.292209,15,muxía,5,165,250,16,2,,0.0,CABO VILÁN,1393,2006.0,9.0,10.0
14.0,2006-09-21,43.284074,-8.60558,15,"laracha, a",5,225,400,16,2,,38288.0,A CORUÑA AEROPUERTO,1387E,2006.0,9.0,21.0
1.5,2007-04-16,43.053519,-8.240377,15,frades,5,165,170,11,1,,600.0,SANTIAGO AEROPUERTO,1428,2007.0,4.0,16.0
4.38,2007-05-08,42.895061,-8.28284,15,touro,5,110,225,17,4,,972.0,SANTIAGO AEROPUERTO,1428,2007.0,5.0,8.0
2.42,2007-09-07,43.255643,-7.994442,15,aranga,5,33,152,10,2,,0.0,SANTIAGO AEROPUERTO,1428,2007.0,9.0,7.0
1.5,2007-09-12,42.533852,-9.001753,15,ribeira,5,103,126,26,4,,790.0,MONTE IROITE,1437O,2007.0,9.0,12.0
1.0,2007-09-23,42.718441,-8.984062,15,porto do son,5,56,142,35,4,,3850.0,MONTE IROITE,1437O,2007.0,9.0,23.0
2.4,2007-09-28,43.655168,-8.091796,15,valdoviño,5,289,410,34,5,,0.0,ESTACA DE BARES,1351,2007.0,9.0,28.0
1.2,2007-11-04,43.114865,-8.799315,15,santa comba,5,172,262,6,1,,921.0,SANTIAGO DE COMPOSTELA,1475X,2007.0,11.0,4.0
1.5,2007-11-09,43.366947,-8.34383,15,oleiros,5,212,237,19,2,,0.0,A CORUÑA,1387,2007.0,11.0,9.0
1.47,2008-02-13,43.28786822,-8.06826985,15,irixoa,5,110,175,5,1,,5748.0,A CORUÑA,1387,2008.0,2.0,13.0
5.08,2008-02-17,43.05985529,-9.19138371,15,muxía,5,78,150,5,1,,,CABO VILÁN,1393,2008.0,2.0,17.0
6.11,2008-02-17,43.21092271,-8.2936935,15,abegondo,5,224,302,16,3,,7695.0,A CORUÑA,1387,2008.0,2.0,17.0
7.6,2008-03-04,42.93539033,-8.03631333,15,melide,5,110,120,22,2,,1342.0,SANTIAGO AEROPUERTO,1428,2008.0,3.0,4.0
1.63,2008-04-16,43.49999762,-8.12599544,15,neda,5,108,129,8,2,,8275.0,A CORUÑA,1387,2008.0,4.0,16.0
3.0,2008-06-10,42.91250954,-8.51578546,15,santiago de compostela,5,99,210,33,5,,1537.0,SANTIAGO DE COMPOSTELA,1475X,2008.0,6.0,10.0
1.5,2008-06-14,42.79009164,-8.72398441,15,rois,5,90,150,21,3,,1987.0,PADRÓN,1473A,2008.0,6.0,14.0
2.0,2008-06-28,43.60499107,-8.12142248,15,valdoviño,5,109,134,2,0,,6709.0,ESTACA DE BARES,1351,2008.0,6.0,28.0
2.5,2008-06-29,43.60499107,-8.12142248,15,valdoviño,5,152,261,4,3,,6369.0,ESTACA DE BARES,1351,2008.0,6.0,29.0
3.84,2008-08-28,42.91250954,-8.51578546,15,santiago de compostela,5,148,259,29,3,,,SANTIAGO DE COMPOSTELA,1475X,2008.0,8.0,28.0
3.9,2009-02-27,43.569505,-8.12548,15,narón,5,71,101,11,1,,5474.0,A CORUÑA,1387,2009.0,2.0,27.0
24.73,2009-03-15,42.882123,-7.978465,15,melide,5,291,301,11,2,,20261.0,SANTIAGO AEROPUERTO,1428,2009.0,3.0,15.0
1.09,2009-03-16,43.160399,-8.555354,15,cerceda,5,192,213,12,2,,5827.0,A CORUÑA AEROPUERTO,1387E,2009.0,3.0,16.0
5.18,2009-03-21,43.243105,-7.986876,15,aranga,5,278,328,10,2,,12063.0,SANTIAGO AEROPUERTO,1428,2009.0,3.0,21.0
1.5,2009-03-27,42.848566,-8.065446,15,santiso,5,113,173,9,0,,254.0,SANTIAGO AEROPUERTO,1428,2009.0,3.0,27.0
5.3,2009-04-03,42.946928,-8.548742,15,santiago de compostela,5,221,270,13,5,,5570.0,SANTIAGO DE COMPOSTELA,1475X,2009.0,4.0,3.0
3.3,2009-05-08,43.111935,-8.530631,15,tordoia,5,74,324,8,1,,2671.0,SANTIAGO DE COMPOSTELA,1475X,2009.0,5.0,8.0
4.0,2009-05-30,43.134393,-8.631553,15,carballo,5,144,234,5,2,,10946.0,A CORUÑA AEROPUERTO,1387E,2009.0,5.0,30.0
1.36,2009-08-11,43.112112,-8.529978,15,tordoia,5,102,220,5,5,,1213.0,SANTIAGO DE COMPOSTELA,1475X,2009.0,8.0,11.0
27.3,2009-09-29,42.873818,-8.011022,15,santiso,5,224,588,23,11,,32297.0,SANTIAGO AEROPUERTO,1428,2009.0,9.0,29.0
1.97,2010-03-11,43.409039,-8.12174,15,pontedeume,5,96,126,10,2,,2865.0,A CORUÑA,1387,2010.0,3.0,11.0
20.45,2010-03-17,42.689404,-8.86777,15,boiro,5,314,390,57,5,,123754.0,MONTE IROITE,1437O,2010.0,3.0,17.0
3.0,2010-04-28,43.259728,-8.474251,15,arteixo,5,6,167,17,1,,2531.0,A CORUÑA AEROPUERTO,1387E,2010.0,4.0,28.0
1.43,2010-04-29,43.542401,-8.118172,15,narón,5,142,228,23,4,,5441.0,A CORUÑA,1387,2010.0,4.0,29.0
15.54,2010-05-06,42.955407,-8.100819,15,melide,5,173,212,6,1,,79280.0,SANTIAGO AEROPUERTO,1428,2010.0,5.0,6.0
38.8,2010-05-19,42.867763,-8.273828,15,touro,5,551,895,54,14,,225188.0,SANTIAGO AEROPUERTO,1428,2010.0,5.0,19.0
1.14,2010-05-23,43.610116,-8.089946,15,valdoviño,5,115,174,10,2,,4338.0,ESTACA DE BARES,1351,2010.0,5.0,23.0
3.81,2010-06-05,43.482923,-8.104805,15,neda,5,220,307,12,3,,7868.0,A CORUÑA,1387,2010.0,6.0,5.0
2.24,2010-06-24,42.927786,-7.930936,15,toques,5,135,295,7,1,,,SANTIAGO AEROPUERTO,1428,2010.0,6.0,24.0
2.9,2010-06-26,43.074653,-8.617404,15,val do dubra,5,215,247,10,2,,1027.0,SANTIAGO DE COMPOSTELA,1475X,2010.0,6.0,26.0
4.7,2010-07-27,43.024963,-8.781676,15,santa comba,5,77,436,36,4,,17069.0,SANTIAGO DE COMPOSTELA,1475X,2010.0,7.0,27.0
6.9,2010-07-31,43.060743,-9.126566,15,muxía,5,545,1037,42,7,,26595.0,CABO VILÁN,1393,2010.0,7.0,31.0
1.01,2010-07-31,42.888159,-7.970711,15,melide,5,75,149,13,2,,285.0,SANTIAGO AEROPUERTO,1428,2010.0,7.0,31.0
7.79,2010-08-08,42.814483,-8.63029,15,rois,5,212,462,61,8,,737.0,PADRÓN,1473A,2010.0,8.0,8.0
2.2,2010-08-13,42.530905,-9.023805,15,ribeira,5,59,244,15,4,,,MONTE IROITE,1437O,2010.0,8.0,13.0
45.82,2010-08-15,43.027406,-8.764938,15,santa comba,5,687,1920,38,7,,92238.0,SANTIAGO DE COMPOSTELA,1475X,2010.0,8.0,15.0
54.32,2010-08-15,43.136741,-8.980326,15,vimianzo,5,646,1141,69,10,,84565.0,CABO VILÁN,1393,2010.0,8.0,15.0
2.78,2010-08-17,42.796811,-8.599922,15,teo,5,114,198,18,5,,,A CORUÑA,1387,2010.0,8.0,17.0
1.66,2010-08-19,42.900071,-8.302258,15,"pino, o",5,80,285,16,4,,3547.0,SANTIAGO AEROPUERTO,1428,2010.0,8.0,19.0
1.08,2010-08-21,42.975601,-8.779312,15,"baña, a",5,59,205,26,5,,2042.0,SANTIAGO DE COMPOSTELA,1475X,2010.0,8.0,21.0
3.4,2010-08-31,42.777878,-9.111392,15,carnota,5,214,490,44,6,,8182.0,FISTERRA,1400,2010.0,8.0,31.0
1.55,2010-09-04,43.12815,-8.31419,15,mesía,5,75,225,13,2,,74.0,SANTIAGO AEROPUERTO,1428,2010.0,9.0,4.0
2.78,2010-09-18,43.46068,-7.857029,15,"pontes de garcia rodriguez, as",5,124,286,15,4,,,A CORUÑA,1387,2010.0,9.0,18.0
1.08,2010-09-27,42.548224,-9.018477,15,ribeira,5,93,196,14,0,,,MONTE IROITE,1437O,2010.0,9.0,27.0
1.04,2010-09-28,43.118745,-8.820113,15,coristanco,5,134,317,10,2,,153.0,A CORUÑA AEROPUERTO,1387E,2010.0,9.0,28.0
2.51,2010-10-18,43.507601,-8.262083,15,ferrol,5,159,226,7,3,,223.0,A CORUÑA,1387,2010.0,10.0,18.0
2.0,2011-03-11,43.007055,-7.999292,15,sobrado,5,80,164,10,1,,519.0,SANTIAGO AEROPUERTO,1428,2011.0,3.0,11.0
5.1,2011-03-11,43.157281,-8.519165,15,cerceda,5,149,209,9,2,,0.0,A CORUÑA AEROPUERTO,1387E,2011.0,3.0,11.0
8.63,2011-03-21,43.044137,-8.623303,15,val do dubra,5,106,235,22,3,,6064.0,SANTIAGO DE COMPOSTELA,1475X,2011.0,3.0,21.0
2.08,2011-04-06,43.260927,-8.18677,15,oza dos ríos,5,200,317,8,1,,4186.0,A CORUÑA,1387,2011.0,4.0,6.0
18.79,2011-04-07,43.129605,-7.985309,15,curtis,5,192,223,14,1,,0.0,SANTIAGO AEROPUERTO,1428,2011.0,4.0,7.0
3.05,2011-04-08,43.548459,-7.978458,15,moeche,5,151,208,14,1,,13626.0,ESTACA DE BARES,1351,2011.0,4.0,8.0
4.63,2011-04-09,43.238702,-7.995017,15,aranga,5,162,177,9,3,,0.0,SANTIAGO AEROPUERTO,1428,2011.0,4.0,9.0
3.82,2011-04-15,43.063346,-8.12125,15,vilasantar,5,129,264,15,3,,33694.0,SANTIAGO AEROPUERTO,1428,2011.0,4.0,15.0
89.47,2011-04-26,43.337569,-8.008154,15,monfero,5,1007,1557,60,2,,161428.0,A CORUÑA,1387,2011.0,4.0,26.0
2.2,2011-05-19,43.011481,-8.414492,15,oroso,5,118,196,10,3,,6417.0,SANTIAGO AEROPUERTO,1428,2011.0,5.0,19.0
3.52,2011-06-22,43.192356,-8.768417,15,coristanco,5,204,264,16,4,,10788.0,A CORUÑA AEROPUERTO,1387E,2011.0,6.0,22.0
102.52,2011-06-25,42.703137,-8.860354,15,boiro,5,3255,4199,91,15,,194452.0,MONTE IROITE,1437O,2011.0,6.0,25.0
1.4,2011-06-30,43.459961,-8.171635,15,fene,5,195,255,6,1,,2228.0,A CORUÑA,1387,2011.0,6.0,30.0
5.3,2011-07-04,42.905108,-8.581901,15,santiago de compostela,5,239,757,24,4,,0.0,SANTIAGO DE COMPOSTELA,1475X,2011.0,7.0,4.0
1.03,2011-07-04,43.197898,-8.34594,15,carral,5,162,343,11,2,,3715.0,A CORUÑA AEROPUERTO,1387E,2011.0,7.0,4.0
1.13,2011-07-14,43.027701,-8.829561,15,santa comba,5,34,66,14,1,,0.0,SANTIAGO DE COMPOSTELA,1475X,2011.0,7.0,14.0
12.63,2011-07-22,43.374522,-8.44266,15,"coruña, a",5,338,711,112,6,,426.0,A CORUÑA,1387,2011.0,7.0,22.0
3.22,2011-07-31,42.814107,-8.528144,15,teo,5,112,262,18,4,,11396.0,A CORUÑA,1387,2011.0,7.0,31.0
1.65,2011-08-10,42.984458,-7.933156,15,toques,5,88,310,23,3,,0.0,SANTIAGO AEROPUERTO,1428,2011.0,8.0,10.0
4.67,2011-08-12,42.524094,-9.032995,15,ribeira,5,101,258,41,7,,18863.0,MONTE IROITE,1437O,2011.0,8.0,12.0
2.0,2011-08-20,43.106955,-8.625806,15,tordoia,5,168,260,21,3,,1483.0,SANTIAGO DE COMPOSTELA,1475X,2011.0,8.0,20.0
1.09,2011-09-29,43.403548,-7.843593,15,"pontes de garcia rodriguez, as",5,52,152,6,1,,0.0,A CORUÑA,1387,2011.0,9.0,29.0
2.17,2012-02-22,43.079363,-8.576517,15,tordoia,5,91,274,7,2,,16.0,SANTIAGO DE COMPOSTELA,1475X,2012.0,2.0,22.0
1.25,2012-02-24,43.552428,-8.235266,15,ferrol,5,92,224,16,1,,2348.0,A CORUÑA,1387,2012.0,2.0,24.0
10.2,2012-02-29,43.107394,-8.209502,15,mesía,5,155,210,13,2,,11708.0,SANTIAGO AEROPUERTO,1428,2012.0,2.0,29.0
2.16,2012-03-02,43.00353,-7.997902,15,sobrado,5,130,172,7,1,,571.0,SANTIAGO AEROPUERTO,1428,2012.0,3.0,2.0
1.09,2012-03-11,43.404564,-8.197744,15,pontedeume,5,139,244,11,2,,1937.0,A CORUÑA,1387,2012.0,3.0,11.0
2.39,2012-03-23,43.10551,-8.101832,15,curtis,5,145,155,11,1,,12266.0,SANTIAGO AEROPUERTO,1428,2012.0,3.0,23.0
1.03,2012-03-30,42.98425,-8.309586,15,"pino, o",5,112,120,8,1,,4592.0,SANTIAGO AEROPUERTO,1428,2012.0,3.0,30.0
1.62,2012-04-01,42.86123,-8.644712,15,ames,5,88,139,16,2,,1110.0,SANTIAGO DE COMPOSTELA,1475X,2012.0,4.0,1.0
1.12,2012-09-10,43.265229,-8.974075,15,ponteceso,5,70,128,18,3,,0.0,CABO VILÁN,1393,2012.0,9.0,10.0
1.08,2013-05-10,43.221997,-8.616644,15,"laracha, a",5,95,140,8,2,,,A CORUÑA AEROPUERTO,1387E,2013.0,5.0,10.0
2.35,2013-06-26,43.001588,-8.396268,15,ordes,5,117,191,20,3,,,SANTIAGO AEROPUERTO,1428,2013.0,6.0,26.0
1.26,2013-08-14,43.4647,-8.17696,15,fene,5,191,284,32,7,,508.0,A CORUÑA,1387,2013.0,8.0,14.0
1.98,2013-09-01,43.532175,-8.003485,15,moeche,5,104,207,39,8,,,ESTACA DE BARES,1351,2013.0,9.0,1.0
30.97,2013-09-03,43.14039,-8.11395,15,curtis,5,388,556,49,15,,11894.0,SANTIAGO AEROPUERTO,1428,2013.0,9.0,3.0
5.94,2013-09-04,42.925891,-8.850514,15,negreira,5,340,435,34,12,,,SANTIAGO DE COMPOSTELA,1475X,2013.0,9.0,4.0
3.06,2013-10-09,43.555088,-7.833803,15,"pontes de garcia rodriguez, as",5,172,350,20,3,,8814.0,A CORUÑA,1387,2013.0,10.0,9.0
6.73,2014-04-13,43.17547303,-8.81285996,15,coristanco,5,201,316,14,5,,14591.0,A CORUÑA AEROPUERTO,1387E,2014.0,4.0,13.0
3.97,2014-06-17,42.60092682,-8.98397003,15,ribeira,5,246,382,21,3,,10183.0,MONTE IROITE,1437O,2014.0,6.0,17.0
